cod_areacarga;dat_referencia;din_referenciautc;val_cargaglobalcons;val_cargaglobal;val_consistencia
RR;2022-03-13;2022-03-13T17:30:00Z;123,6602;123,6602;0
RR;2022-03-13;2022-03-13T18:00:00Z;124,5772;124,5772;0
RR;2022-03-13;2022-03-13T18:30:00Z;124,3252;124,3252;0
RR;2022-03-13;2022-03-13T19:00:00Z;124,7159;124,7159;0
RR;2022-03-13;2022-03-13T19:30:00Z;123,5155;123,5155;0
RR;2022-03-13;2022-03-13T20:00:00Z;123,2262;123,2262;0
RR;2022-03-13;2022-03-13T20:30:00Z;125,2891;125,2891;0
RR;2022-03-13;2022-03-13T21:00:00Z;123,1765;123,1765;0
RR;2022-03-13;2022-03-13T21:30:00Z;123,7044;123,7044;0
RR;2022-03-13;2022-03-13T22:00:00Z;122,7302;122,7302;0
RR;2022-03-13;2022-03-13T22:30:00Z;126,9217;126,9217;0
RR;2022-03-13;2022-03-13T23:00:00Z;132,4691;132,4691;0
RR;2022-03-13;2022-03-13T23:30:00Z;134,0893;134,0893;0
RR;2022-03-13;2022-03-14T00:00:00Z;137,6579;137,6579;0
RR;2022-03-13;2022-03-14T00:30:00Z;142,0791;142,0791;0
RR;2022-03-13;2022-03-14T01:00:00Z;145,9584;145,9584;0
RR;2022-03-13;2022-03-14T01:30:00Z;148,4553;148,4553;0
RR;2022-03-13;2022-03-14T02:00:00Z;152,1619;152,1619;0
RR;2022-03-13;2022-03-14T02:30:00Z;157,7638;157,7638;0
RR;2022-03-13;2022-03-14T03:00:00Z;160,9046;160,9046;0
RR;2022-03-14;2022-03-14T03:30:00Z;161,5894;161,5894;0
RR;2022-03-14;2022-03-14T04:00:00Z;156,7315;156,7315;0
RR;2022-03-14;2022-03-14T04:30:00Z;152,4491;152,4491;0
RR;2022-03-14;2022-03-14T05:00:00Z;146,0663;146,0663;0
RR;2022-03-14;2022-03-14T05:30:00Z;140,7993;140,7993;0
RR;2022-03-14;2022-03-14T06:00:00Z;138,1258;138,1258;0
RR;2022-03-14;2022-03-14T06:30:00Z;139,0801;139,0801;0
RR;2022-03-14;2022-03-14T07:00:00Z;131,7412;131,7412;0
RR;2022-03-14;2022-03-14T07:30:00Z;129,0105;129,0105;0
RR;2022-03-14;2022-03-14T08:00:00Z;130,2774;130,2774;0
RR;2022-03-14;2022-03-14T08:30:00Z;129,287;129,287;0
RR;2022-03-14;2022-03-14T09:00:00Z;131,8553;131,8553;0
RR;2022-03-14;2022-03-14T09:30:00Z;132,0171;132,0171;0
RR;2022-03-14;2022-03-14T10:00:00Z;123,5187;123,5187;0
RR;2022-03-14;2022-03-14T10:30:00Z;114,2008;114,2008;0
RR;2022-03-14;2022-03-14T11:00:00Z;111,4029;111,4029;0
RR;2022-03-14;2022-03-14T11:30:00Z;106,8437;106,8437;0
RR;2022-03-14;2022-03-14T12:00:00Z;111,364;111,364;0
RR;2022-03-14;2022-03-14T12:30:00Z;120,7959;120,7959;0
RR;2022-03-14;2022-03-14T13:00:00Z;124,1952;124,1952;0
RR;2022-03-14;2022-03-14T13:30:00Z;125,9486;125,9486;0
RR;2022-03-14;2022-03-14T14:00:00Z;126,0291;126,0291;0
RR;2022-03-14;2022-03-14T14:30:00Z;127,7715;127,7715;0
RR;2022-03-14;2022-03-14T15:00:00Z;126,5068;126,5068;0
RR;2022-03-14;2022-03-14T15:30:00Z;129,9337;129,9337;0
RR;2022-03-14;2022-03-14T16:00:00Z;125,5212;125,5212;0
RR;2022-03-14;2022-03-14T16:30:00Z;123,2103;123,2103;0
RR;2022-03-14;2022-03-14T17:00:00Z;130,8322;130,8322;0
RR;2022-03-14;2022-03-14T17:30:00Z;132,9026;132,9026;0
RR;2022-03-14;2022-03-14T18:00:00Z;127,8281;127,8281;0
RR;2022-03-14;2022-03-14T18:30:00Z;125,5984;125,5984;0
RR;2022-03-14;2022-03-14T19:00:00Z;124,7544;124,7544;0
RR;2022-03-14;2022-03-14T19:30:00Z;123,7208;123,7208;0
RR;2022-03-14;2022-03-14T20:00:00Z;124,4359;124,4359;0
RR;2022-03-14;2022-03-14T20:30:00Z;124,987;124,987;0
RR;2022-03-14;2022-03-14T21:00:00Z;123,6111;123,6111;0
RR;2022-03-14;2022-03-14T21:30:00Z;125,5323;125,5323;0
RR;2022-03-14;2022-03-14T22:00:00Z;120,2354;120,2354;0
RR;2022-03-14;2022-03-14T22:30:00Z;115,3455;115,3455;0
RR;2022-03-14;2022-03-14T23:00:00Z;123,0784;123,0784;0
RR;2022-03-14;2022-03-14T23:30:00Z;121,9244;121,9244;0
RR;2022-03-14;2022-03-15T00:00:00Z;123,3777;123,3777;0
RR;2022-03-14;2022-03-15T00:30:00Z;125,7911;125,7911;0
RR;2022-03-14;2022-03-15T01:00:00Z;132,7753;132,7753;0
RR;2022-03-14;2022-03-15T01:30:00Z;132,0486;132,0486;0
RR;2022-03-14;2022-03-15T02:00:00Z;131,1083;131,1083;0
RR;2022-03-14;2022-03-15T02:30:00Z;130,1631;130,1631;0
RR;2022-03-14;2022-03-15T03:00:00Z;131,4874;131,4874;0
RR;2022-03-15;2022-03-15T03:30:00Z;132,2173;132,2173;0
RR;2022-03-15;2022-03-15T04:00:00Z;132,1783;132,1783;0
RR;2022-03-15;2022-03-15T04:30:00Z;133,9094;133,9094;0
RR;2022-03-15;2022-03-15T05:00:00Z;138,8847;138,8847;0
RR;2022-03-15;2022-03-15T05:30:00Z;136,5637;136,5637;0
RR;2022-03-15;2022-03-15T06:00:00Z;137,8707;137,8707;0
RR;2022-03-15;2022-03-15T06:30:00Z;132,1938;132,1938;0
RR;2022-03-15;2022-03-15T07:00:00Z;133,6438;133,6438;0
RR;2022-03-15;2022-03-15T07:30:00Z;132,8255;132,8255;0
RR;2022-03-15;2022-03-15T08:00:00Z;130,5935;130,5935;0
RR;2022-03-15;2022-03-15T08:30:00Z;129,8036;129,8036;0
RR;2022-03-15;2022-03-15T09:00:00Z;129,2973;129,2973;0
RR;2022-03-15;2022-03-15T09:30:00Z;127,5927;127,5927;0
RR;2022-03-15;2022-03-15T10:00:00Z;115,4961;115,4961;0
RR;2022-03-15;2022-03-15T10:30:00Z;102,9361;102,9361;0
RR;2022-03-15;2022-03-15T11:00:00Z;94,4786;94,4786;0
RR;2022-03-15;2022-03-15T11:30:00Z;95,463;95,463;0
RR;2022-03-15;2022-03-15T12:00:00Z;101,2326;101,2326;0
RR;2022-03-15;2022-03-15T12:30:00Z;109,1464;109,1464;0
RR;2022-03-15;2022-03-15T13:00:00Z;111,7913;111,7913;0
RR;2022-03-15;2022-03-15T13:30:00Z;114,2628;114,2628;0
RR;2022-03-15;2022-03-15T14:00:00Z;114,5914;114,5914;0
RR;2022-03-15;2022-03-15T14:30:00Z;119,4985;119,4985;0
RR;2022-03-15;2022-03-15T15:00:00Z;119,7827;119,7827;0
RR;2022-03-15;2022-03-15T15:30:00Z;116,2834;116,2834;0
RR;2022-03-15;2022-03-15T16:00:00Z;104,2399;104,2399;0
RR;2022-03-15;2022-03-15T16:30:00Z;102,508;102,508;0
RR;2022-03-15;2022-03-15T17:00:00Z;105,6123;105,6123;0
RR;2022-03-15;2022-03-15T17:30:00Z;103,7872;103,7872;0
RR;2022-03-15;2022-03-15T18:00:00Z;108,851;108,851;0
RR;2022-03-15;2022-03-15T18:30:00Z;117,8058;117,8058;0
RR;2022-03-15;2022-03-15T19:00:00Z;126,794;126,794;0
RR;2022-03-15;2022-03-15T19:30:00Z;122,537;122,537;0
RR;2022-03-15;2022-03-15T20:00:00Z;126,1897;126,1897;0
RR;2022-03-15;2022-03-15T20:30:00Z;126,1816;126,1816;0
RR;2022-03-15;2022-03-15T21:00:00Z;122,2795;122,2795;0
RR;2022-03-15;2022-03-15T21:30:00Z;114,5346;114,5346;0
RR;2022-03-15;2022-03-15T22:00:00Z;108,8659;108,8659;0
RR;2022-03-15;2022-03-15T22:30:00Z;106,5688;106,5688;0
RR;2022-03-15;2022-03-15T23:00:00Z;119,1663;119,1663;0
RR;2022-03-15;2022-03-15T23:30:00Z;123,3382;123,3382;0
RR;2022-03-15;2022-03-16T00:00:00Z;122,6013;122,6013;0
RR;2022-03-15;2022-03-16T00:30:00Z;124,087;124,087;0
RR;2022-03-15;2022-03-16T01:00:00Z;126,801;126,801;0
RR;2022-03-15;2022-03-16T01:30:00Z;129,0736;129,0736;0
RR;2022-03-15;2022-03-16T02:00:00Z;134,6682;134,6682;0
RR;2022-03-15;2022-03-16T02:30:00Z;133,5362;133,5362;0
RR;2022-03-15;2022-03-16T03:00:00Z;132,4573;132,4573;0
RR;2022-03-16;2022-03-16T03:30:00Z;133,5414;133,5414;0
RR;2022-03-16;2022-03-16T04:00:00Z;133,1457;133,1457;0
RR;2022-03-16;2022-03-16T04:30:00Z;130,12;130,12;0
RR;2022-03-16;2022-03-16T05:00:00Z;126,8271;126,8271;0
RR;2022-03-16;2022-03-16T05:30:00Z;123,3981;123,3981;0
RR;2022-03-16;2022-03-16T06:00:00Z;120,4198;120,4198;0
RR;2022-03-16;2022-03-16T06:30:00Z;117,6574;117,6574;0
RR;2022-03-16;2022-03-16T07:00:00Z;115,1029;115,1029;0
RR;2022-03-16;2022-03-16T07:30:00Z;113,3949;113,3949;0
RR;2022-03-16;2022-03-16T08:00:00Z;112,3185;112,3185;0
RR;2022-03-16;2022-03-16T08:30:00Z;109,7723;109,7723;0
RR;2022-03-16;2022-03-16T09:00:00Z;111,2467;111,2467;0
RR;2022-03-16;2022-03-16T09:30:00Z;109,6824;109,6824;0
RR;2022-03-16;2022-03-16T10:00:00Z;95,341;95,341;0
RR;2022-03-16;2022-03-16T10:30:00Z;78,2769;78,2769;0
RR;2022-03-16;2022-03-16T11:00:00Z;75,9445;75,9445;0
RR;2022-03-16;2022-03-16T11:30:00Z;77,919;77,919;0
RR;2022-03-16;2022-03-16T12:00:00Z;85,1205;85,1205;0
RR;2022-03-16;2022-03-16T12:30:00Z;100,698;100,698;0
RR;2022-03-16;2022-03-16T13:00:00Z;101,2317;101,2317;0
RR;2022-03-16;2022-03-16T13:30:00Z;103,1484;103,1484;0
RR;2022-03-16;2022-03-16T14:00:00Z;108,452;108,452;0
RR;2022-03-16;2022-03-16T14:30:00Z;112,9156;112,9156;0
RR;2022-03-16;2022-03-16T15:00:00Z;116,8322;116,8322;0
RR;2022-03-16;2022-03-16T15:30:00Z;113,6432;113,6432;0
RR;2022-03-16;2022-03-16T16:00:00Z;119,8141;119,8141;0
RR;2022-03-16;2022-03-16T16:30:00Z;113,7913;113,7913;0
RR;2022-03-16;2022-03-16T17:00:00Z;118,9883;118,9883;0
RR;2022-03-16;2022-03-16T17:30:00Z;126,2025;126,2025;0
RR;2022-03-16;2022-03-16T18:00:00Z;129,0125;129,0125;0
RR;2022-03-16;2022-03-16T18:30:00Z;133,6741;133,6741;0
RR;2022-03-16;2022-03-16T19:00:00Z;132,4244;132,4244;0
RR;2022-03-16;2022-03-16T19:30:00Z;123,5331;123,5331;0
RR;2022-03-16;2022-03-16T20:00:00Z;130,2519;130,2519;0
RR;2022-03-16;2022-03-16T20:30:00Z;126,8999;126,8999;0
RR;2022-03-16;2022-03-16T21:00:00Z;125,1786;125,1786;0
RR;2022-03-16;2022-03-16T21:30:00Z;131,3322;131,3322;0
RR;2022-03-16;2022-03-16T22:00:00Z;120,1414;120,1414;0
RR;2022-03-16;2022-03-16T22:30:00Z;121,0164;121,0164;0
RR;2022-03-16;2022-03-16T23:00:00Z;132,2791;132,2791;0
RR;2022-03-16;2022-03-16T23:30:00Z;133,1894;133,1894;0
RR;2022-03-16;2022-03-17T00:00:00Z;132,774;132,774;0
RR;2022-03-16;2022-03-17T00:30:00Z;130,051;130,051;0
RR;2022-03-16;2022-03-17T01:00:00Z;129,2426;129,2426;0
RR;2022-03-16;2022-03-17T01:30:00Z;129,4868;129,4868;0
RR;2022-03-16;2022-03-17T02:00:00Z;130,5134;130,5134;0
RR;2022-03-16;2022-03-17T02:30:00Z;133,6316;133,6316;0
RR;2022-03-16;2022-03-17T03:00:00Z;137,0892;137,0892;0
RR;2022-03-17;2022-03-17T03:30:00Z;135,0371;135,0371;0
RR;2022-03-17;2022-03-17T04:00:00Z;128,4336;128,4336;0
RR;2022-03-17;2022-03-17T04:30:00Z;126,7494;126,7494;0
RR;2022-03-17;2022-03-17T05:00:00Z;123,7626;123,7626;0
RR;2022-03-17;2022-03-17T05:30:00Z;125,5356;125,5356;0
RR;2022-03-17;2022-03-17T06:00:00Z;123,1825;123,1825;0
RR;2022-03-17;2022-03-17T06:30:00Z;122,4045;122,4045;0
RR;2022-03-17;2022-03-17T07:00:00Z;123,0492;123,0492;0
RR;2022-03-17;2022-03-17T07:30:00Z;120,6696;120,6696;0
RR;2022-03-17;2022-03-17T08:00:00Z;118,2351;118,2351;0
RR;2022-03-17;2022-03-17T08:30:00Z;116,3615;116,3615;0
RR;2022-03-17;2022-03-17T09:00:00Z;112,3098;112,3098;0
RR;2022-03-17;2022-03-17T09:30:00Z;110,7524;110,7524;0
RR;2022-03-17;2022-03-17T10:00:00Z;107,5238;107,5238;0
RR;2022-03-17;2022-03-17T10:30:00Z;101,7677;101,7677;0
RR;2022-03-17;2022-03-17T11:00:00Z;99,5984;99,5984;0
RR;2022-03-17;2022-03-17T11:30:00Z;99,964;99,964;0
RR;2022-03-17;2022-03-17T12:00:00Z;105,8395;105,8395;0
RR;2022-03-17;2022-03-17T12:30:00Z;115,7137;115,7137;0
RR;2022-03-17;2022-03-17T13:00:00Z;123,0798;123,0798;0
RR;2022-03-17;2022-03-17T13:30:00Z;125,2957;125,2957;0
RR;2022-03-17;2022-03-17T14:00:00Z;124,1309;124,1309;0
RR;2022-03-17;2022-03-17T14:30:00Z;125,0944;125,0944;0
RR;2022-03-17;2022-03-17T15:00:00Z;127,0781;127,0781;0
RR;2022-03-17;2022-03-17T15:30:00Z;128,6354;128,6354;0
RR;2022-03-17;2022-03-17T16:00:00Z;123,721;123,721;0
RR;2022-03-17;2022-03-17T16:30:00Z;120,8084;120,8084;0
RR;2022-03-17;2022-03-17T17:00:00Z;132,91;132,91;0
RR;2022-03-17;2022-03-17T17:30:00Z;134,778;134,778;0
RR;2022-03-17;2022-03-17T18:00:00Z;140,1039;140,1039;0
RR;2022-03-17;2022-03-17T18:30:00Z;143,4489;143,4489;0
RR;2022-03-17;2022-03-17T19:00:00Z;147,2319;147,2319;0
RR;2022-03-17;2022-03-17T19:30:00Z;149,3883;149,3883;0
RR;2022-03-17;2022-03-17T20:00:00Z;146,4858;146,4858;0
RR;2022-03-17;2022-03-17T20:30:00Z;141,1079;141,1079;0
RR;2022-03-17;2022-03-17T21:00:00Z;141,9835;141,9835;0
RR;2022-03-17;2022-03-17T21:30:00Z;142,023;142,023;0
RR;2022-03-17;2022-03-17T22:00:00Z;140,5096;140,5096;0
RR;2022-03-17;2022-03-17T22:30:00Z;137,4892;137,4892;0
RR;2022-03-17;2022-03-17T23:00:00Z;148,3368;148,3368;0
RR;2022-03-17;2022-03-17T23:30:00Z;146,2431;146,2431;0
RR;2022-03-17;2022-03-18T00:00:00Z;143,3095;143,3095;0
RR;2022-03-17;2022-03-18T00:30:00Z;147,1903;147,1903;0
RR;2022-03-17;2022-03-18T01:00:00Z;149,8705;149,8705;0
RR;2022-03-17;2022-03-18T01:30:00Z;154,3874;154,3874;0
RR;2022-03-17;2022-03-18T02:00:00Z;157,3487;157,3487;0
RR;2022-03-17;2022-03-18T02:30:00Z;159,1322;159,1322;0
RR;2022-03-17;2022-03-18T03:00:00Z;158,5137;158,5137;0
RR;2022-03-18;2022-03-18T03:30:00Z;158,8189;158,8189;0
RR;2022-03-18;2022-03-18T04:00:00Z;158,037;158,037;0
RR;2022-03-18;2022-03-18T04:30:00Z;157,1246;157,1246;0
RR;2022-03-18;2022-03-18T05:00:00Z;157,4531;157,4531;0
RR;2022-03-18;2022-03-18T05:30:00Z;156,0345;156,0345;0
RR;2022-03-18;2022-03-18T06:00:00Z;152,2221;152,2221;0
RR;2022-03-18;2022-03-18T06:30:00Z;147,1154;147,1154;0
RR;2022-03-18;2022-03-18T07:00:00Z;146,3368;146,3368;0
RR;2022-03-18;2022-03-18T07:30:00Z;148,1011;148,1011;0
RR;2022-03-18;2022-03-18T08:00:00Z;147,4195;147,4195;0
RR;2022-03-18;2022-03-18T08:30:00Z;149,0318;149,0318;0
RR;2022-03-18;2022-03-18T09:00:00Z;145,1535;145,1535;0
RR;2022-03-18;2022-03-18T09:30:00Z;143,9666;143,9666;0
RR;2022-03-18;2022-03-18T10:00:00Z;141,3457;141,3457;0
RR;2022-03-18;2022-03-18T10:30:00Z;132,3753;132,3753;0
RR;2022-03-18;2022-03-18T11:00:00Z;124,3537;124,3537;0
RR;2022-03-18;2022-03-18T11:30:00Z;122,9104;122,9104;0
RR;2022-03-18;2022-03-18T12:00:00Z;126,3594;126,3594;0
RR;2022-03-18;2022-03-18T12:30:00Z;130,9928;130,9928;0
RR;2022-03-18;2022-03-18T13:00:00Z;132,7748;132,7748;0
RR;2022-03-18;2022-03-18T13:30:00Z;131,85;131,85;0
RR;2022-03-18;2022-03-18T14:00:00Z;128,6767;128,6767;0
RR;2022-03-18;2022-03-18T14:30:00Z;129,7208;129,7208;0
RR;2022-03-18;2022-03-18T15:00:00Z;133,1153;133,1153;0
RR;2022-03-18;2022-03-18T15:30:00Z;133,0758;133,0758;0
RR;2022-03-18;2022-03-18T16:00:00Z;131,1605;131,1605;0
RR;2022-03-18;2022-03-18T16:30:00Z;130,801;130,801;0
RR;2022-03-18;2022-03-18T17:00:00Z;136,1049;136,1049;0
RR;2022-03-18;2022-03-18T17:30:00Z;140,4171;140,4171;0
RR;2022-03-18;2022-03-18T18:00:00Z;145,4476;145,4476;0
RR;2022-03-18;2022-03-18T18:30:00Z;152,5115;152,5115;0
RR;2022-03-18;2022-03-18T19:00:00Z;156,003;156,003;0
RR;2022-03-18;2022-03-18T19:30:00Z;157,3313;157,3313;0
RR;2022-03-18;2022-03-18T20:00:00Z;156,2483;156,2483;0
RR;2022-03-18;2022-03-18T20:30:00Z;156,2637;156,2637;0
RR;2022-03-18;2022-03-18T21:00:00Z;149,298;149,298;0
RR;2022-03-18;2022-03-18T21:30:00Z;147,6652;147,6652;0
RR;2022-03-18;2022-03-18T22:00:00Z;144,4666;144,4666;0
RR;2022-03-18;2022-03-18T22:30:00Z;140,1027;140,1027;0
RR;2022-03-18;2022-03-18T23:00:00Z;147,4547;147,4547;0
RR;2022-03-18;2022-03-18T23:30:00Z;153,6422;153,6422;0
RR;2022-03-18;2022-03-19T00:00:00Z;155,3499;155,3499;0
RR;2022-03-18;2022-03-19T00:30:00Z;157,8802;157,8802;0
RR;2022-03-18;2022-03-19T01:00:00Z;160,8979;160,8979;0
RR;2022-03-18;2022-03-19T01:30:00Z;162,61;162,61;0
RR;2022-03-18;2022-03-19T02:00:00Z;165,3128;165,3128;0
RR;2022-03-18;2022-03-19T02:30:00Z;165,6125;165,6125;0
RR;2022-03-18;2022-03-19T03:00:00Z;166,8242;166,8242;0
RR;2022-03-19;2022-03-19T03:30:00Z;164,1123;164,1123;0
RR;2022-03-19;2022-03-19T04:00:00Z;158,5046;158,5046;0
RR;2022-03-19;2022-03-19T04:30:00Z;158,2613;158,2613;0
RR;2022-03-19;2022-03-19T05:00:00Z;157,5502;157,5502;0
RR;2022-03-19;2022-03-19T05:30:00Z;153,8532;153,8532;0
RR;2022-03-19;2022-03-19T06:00:00Z;147,0409;147,0409;0
RR;2022-03-19;2022-03-19T06:30:00Z;150,8155;150,8155;0
RR;2022-03-19;2022-03-19T07:00:00Z;146,0611;146,0611;0
RR;2022-03-19;2022-03-19T07:30:00Z;143,8313;143,8313;0
RR;2022-03-19;2022-03-19T08:00:00Z;141,4364;141,4364;0
RR;2022-03-19;2022-03-19T08:30:00Z;138,1262;138,1262;0
RR;2022-03-19;2022-03-19T09:00:00Z;134,1157;134,1157;0
RR;2022-03-19;2022-03-19T09:30:00Z;132,7326;132,7326;0
RR;2022-03-19;2022-03-19T10:00:00Z;130,2092;130,2092;0
RR;2022-03-19;2022-03-19T10:30:00Z;125,4804;125,4804;0
RR;2022-03-19;2022-03-19T11:00:00Z;120,9076;120,9076;0
RR;2022-03-19;2022-03-19T11:30:00Z;117,1553;117,1553;0
RR;2022-03-19;2022-03-19T12:00:00Z;116,7211;116,7211;0
RR;2022-03-19;2022-03-19T12:30:00Z;115,048;115,048;0
RR;2022-03-19;2022-03-19T13:00:00Z;113,4875;113,4875;0
RR;2022-03-19;2022-03-19T13:30:00Z;114,7548;114,7548;0
RR;2022-03-19;2022-03-19T14:00:00Z;115,8325;115,8325;0
RR;2022-03-19;2022-03-19T14:30:00Z;116,3386;116,3386;0
RR;2022-03-19;2022-03-19T15:00:00Z;117,5815;117,5815;0
RR;2022-03-19;2022-03-19T15:30:00Z;117,7185;117,7185;0
RR;2022-03-19;2022-03-19T16:00:00Z;115,4363;115,4363;0
RR;2022-03-19;2022-03-19T16:30:00Z;116,1182;116,1182;0
RR;2022-03-19;2022-03-19T17:00:00Z;114,9886;114,9886;0
RR;2022-03-19;2022-03-19T17:30:00Z;117,9939;117,9939;0
RR;2022-03-19;2022-03-19T18:00:00Z;123,9725;123,9725;0
RR;2022-03-19;2022-03-19T18:30:00Z;129,0775;129,0775;0
RR;2022-03-19;2022-03-19T19:00:00Z;129,9728;129,9728;0
RR;2022-03-19;2022-03-19T19:30:00Z;127,6423;127,6423;0
RR;2022-03-19;2022-03-19T20:00:00Z;123,7649;123,7649;0
RR;2022-03-19;2022-03-19T20:30:00Z;128,1366;128,1366;0
RR;2022-03-19;2022-03-19T21:00:00Z;127,335;127,335;0
RR;2022-03-19;2022-03-19T21:30:00Z;125,7532;125,7532;0
RR;2022-03-19;2022-03-19T22:00:00Z;126,6409;126,6409;0
RR;2022-03-19;2022-03-19T22:30:00Z;128,368;128,368;0
RR;2022-03-19;2022-03-19T23:00:00Z;137,3017;137,3017;0
RR;2022-03-19;2022-03-19T23:30:00Z;143,6779;143,6779;0
RR;2022-03-19;2022-03-20T00:00:00Z;144,9767;144,9767;0
RR;2022-03-19;2022-03-20T00:30:00Z;145,373;145,373;0
RR;2022-03-19;2022-03-20T01:00:00Z;147,0303;147,0303;0
RR;2022-03-19;2022-03-20T01:30:00Z;147,1643;147,1643;0
RR;2022-03-19;2022-03-20T02:00:00Z;147,6292;147,6292;0
RR;2022-03-19;2022-03-20T02:30:00Z;152,1095;152,1095;0
RR;2022-03-19;2022-03-20T03:00:00Z;153,908;153,908;0
RR;2022-03-20;2022-03-20T03:30:00Z;153,1295;153,1295;0
RR;2022-03-20;2022-03-20T04:00:00Z;155,8081;155,8081;0
RR;2022-03-20;2022-03-20T04:30:00Z;156,1928;156,1928;0
RR;2022-03-20;2022-03-20T05:00:00Z;155,8059;155,8059;0
RR;2022-03-20;2022-03-20T05:30:00Z;159,2488;159,2488;0
RR;2022-03-20;2022-03-20T06:00:00Z;157,0581;157,0581;0
RR;2022-03-20;2022-03-20T06:30:00Z;154,8825;154,8825;0
RR;2022-03-20;2022-03-20T07:00:00Z;152,3978;152,3978;0
RR;2022-03-20;2022-03-20T07:30:00Z;150,4668;150,4668;0
RR;2022-03-20;2022-03-20T08:00:00Z;144,6516;144,6516;0
RR;2022-03-20;2022-03-20T08:30:00Z;146,5211;146,5211;0
RR;2022-03-20;2022-03-20T09:00:00Z;144,7616;144,7616;0
RR;2022-03-20;2022-03-20T09:30:00Z;141,7978;141,7978;0
RR;2022-03-20;2022-03-20T10:00:00Z;134,5412;134,5412;0
RR;2022-03-20;2022-03-20T10:30:00Z;125,8671;125,8671;0
RR;2022-03-20;2022-03-20T11:00:00Z;116,75;116,75;0
RR;2022-03-20;2022-03-20T11:30:00Z;112,7791;112,7791;0
RR;2022-03-20;2022-03-20T12:00:00Z;110,1477;110,1477;0
RR;2022-03-20;2022-03-20T12:30:00Z;110,768;110,768;0
RR;2022-03-20;2022-03-20T13:00:00Z;108,4474;108,4474;0
RR;2022-03-20;2022-03-20T13:30:00Z;104,9663;104,9663;0
RR;2022-03-20;2022-03-20T14:00:00Z;103,8936;103,8936;0
RR;2022-03-20;2022-03-20T14:30:00Z;100,0896;100,0896;0
RR;2022-03-20;2022-03-20T15:00:00Z;97,098;97,098;0
RR;2022-03-20;2022-03-20T15:30:00Z;97,3614;97,3614;0
RR;2022-03-20;2022-03-20T16:00:00Z;98,2014;98,2014;0
RR;2022-03-20;2022-03-20T16:30:00Z;98,9786;98,9786;0
RR;2022-03-20;2022-03-20T17:00:00Z;100,5121;100,5121;0
RR;2022-03-20;2022-03-20T17:30:00Z;104,1298;104,1298;0
RR;2022-03-20;2022-03-20T18:00:00Z;110,2811;110,2811;0
RR;2022-03-20;2022-03-20T18:30:00Z;118,4036;118,4036;0
RR;2022-03-20;2022-03-20T19:00:00Z;122,351;122,351;0
RR;2022-03-20;2022-03-20T19:30:00Z;124,258;124,258;0
RR;2022-03-20;2022-03-20T20:00:00Z;127,3784;127,3784;0
RR;2022-03-20;2022-03-20T20:30:00Z;127,6048;127,6048;0
RR;2022-03-20;2022-03-20T21:00:00Z;129,5899;129,5899;0
RR;2022-03-20;2022-03-20T21:30:00Z;127,8152;127,8152;0
RR;2022-03-20;2022-03-20T22:00:00Z;129,5146;129,5146;0
RR;2022-03-20;2022-03-20T22:30:00Z;134,8448;134,8448;0
RR;2022-03-20;2022-03-20T23:00:00Z;146,3827;146,3827;0
RR;2022-03-20;2022-03-20T23:30:00Z;152,1129;152,1129;0
RR;2022-03-20;2022-03-21T00:00:00Z;156,7703;156,7703;0
RR;2022-03-20;2022-03-21T00:30:00Z;161,5843;161,5843;0
RR;2022-03-20;2022-03-21T01:00:00Z;167,7346;167,7346;0
RR;2022-03-20;2022-03-21T01:30:00Z;172,435;172,435;0
RR;2022-03-20;2022-03-21T02:00:00Z;176,2364;176,2364;0
RR;2022-03-20;2022-03-21T02:30:00Z;183,8897;183,8897;0
RR;2022-03-20;2022-03-21T03:00:00Z;187,0187;187,0187;0
RR;2022-03-21;2022-03-21T03:30:00Z;189,0855;189,0855;0
RR;2022-03-21;2022-03-21T04:00:00Z;187,6488;187,6488;0
RR;2022-03-21;2022-03-21T04:30:00Z;183,7987;183,7987;0
RR;2022-03-21;2022-03-21T05:00:00Z;180,6112;180,6112;0
RR;2022-03-21;2022-03-21T05:30:00Z;176,0829;176,0829;0
RR;2022-03-21;2022-03-21T06:00:00Z;172,1853;172,1853;0
RR;2022-03-21;2022-03-21T06:30:00Z;163,8972;163,8972;0
RR;2022-03-21;2022-03-21T07:00:00Z;159,0411;159,0411;0
RR;2022-03-21;2022-03-21T07:30:00Z;142,9558;142,9558;0
RR;2022-03-21;2022-03-21T08:00:00Z;151,482;151,482;0
RR;2022-03-21;2022-03-21T08:30:00Z;147,9989;147,9989;0
RR;2022-03-21;2022-03-21T09:00:00Z;143,6457;143,6457;0
RR;2022-03-21;2022-03-21T09:30:00Z;142,1022;142,1022;0
RR;2022-03-21;2022-03-21T10:00:00Z;137,3148;137,3148;0
RR;2022-03-21;2022-03-21T10:30:00Z;123,9152;123,9152;0
RR;2022-03-21;2022-03-21T11:00:00Z;115,2559;115,2559;0
RR;2022-03-21;2022-03-21T11:30:00Z;113,0492;113,0492;0
RR;2022-03-21;2022-03-21T12:00:00Z;117,6848;117,6848;0
RR;2022-03-21;2022-03-21T12:30:00Z;127,5207;127,5207;0
RR;2022-03-21;2022-03-21T13:00:00Z;136,093;136,093;0
RR;2022-03-21;2022-03-21T13:30:00Z;138,3798;138,3798;0
RR;2022-03-21;2022-03-21T14:00:00Z;139,9336;139,9336;0
RR;2022-03-21;2022-03-21T14:30:00Z;134,8956;134,8956;0
